id,FTP,Seg1_1,Seg1,pwr_20min,pwr_60min,pwr_10min,pwr_90min,bikeweight_kg,age_under40,gender,attempt_date,act_title,Has_HeartRate,first_bikeCPU_brand,second_CPU_brand
6842,3.662930263,1796.928417,4185.317244,4.299550676,4.100383727,4.967887946,2.399058177,8.150700518,0,1,2022-06-19,Evening Ride,0,Not using,Not using
6843,4.488246902,2086.216482,3181.19964,3.518654461,3.219205782,3.856812832,3.125027005,9.096078275,0,1,2022-07-26,Night Hilton,1,Wahoo,Bryton
6844,2.833862431,2770.856424,4730.302402,3.399668409,3.332765675,3.845646264,2.49249507,7.54049051,0,0,2022-10-14,Morning Ride,0,Other,Not using
6845,2.511878685,2918.247051,4002.569473,2.64405185,3.052997806,2.745255512,2.638290202,7.801675197,1,1,2022-08-07, jeddah ,1,Other,Not using
6846,3.33527237,2642.094924,5118.136256,3.029588664,2.692261004,3.434166728,2.006883051,9.691173553,1,1,2022-06-25,Evening Ride,1,Other,Garmin
6847,4.835431265,1882.145297,4235.329025,3.987815818,2.697402246,4.819407995,2.101840281,11.07787615,0,1,2022-08-18,Night Ride,1,Wahoo,Wahoo
6848,3.746581355,2787.713523,4801.022669,3.873111814,3.090899145,4.715527263,2.640066981,7.769071389,1,1,2022-09-08,Afternoon Ride,1,Garmin,Garmin
6849,2.474003465,2843.695568,4697.143642,3.270237572,2.741084704,2.951916863,2.216931392,9.717752146,1,1,2022-06-29,???????????? ???????? ???????? ?????????? ???????? ???????????? ?????????????? ???? ???????? ???????????? ?????? ?????????? ?????????? ???????????????? ?????????????? ?????? ???????? ?????????? ???? ???????????? ????????????,1,Other,Wahoo
6850,2.422516743,3139.038143,5435.999487,3.051536515,2.453068612,3.395978345,2.315657359,9.756304614,0,1,2022-10-15,Evening Ride,0,Other,Wahoo
6851,2.607381627,2949.96963,4198.50756,3.033950394,2.770283288,3.263920737,2.831281264,6.076628164,0,1,2022-06-07,Morning Ride,1,Not using,Not using
6852,3.016878813,2691.89383,4598.009397,2.644525147,1.740918767,2.789960921,2.546516696,9.182555424,0,0,2022-08-16,Night Ride,1,Bryton,Wahoo
6853,3.323594544,2595.112503,4983.900242,3.328769864,3.120315926,3.476306055,2.097438276,11.50967463,1,0,2022-08-02,Afternoon Ride,1,Garmin,Garmin
6854,3.390953166,2812.355269,3692.381682,3.344777819,3.362281817,3.824247217,3.206405017,10.4082032,0,1,2022-05-29,JEDDAH ride,1,Bryton,Bryton
6855,3.20168731,2253.043324,5051.450602,2.972879854,2.596946562,3.679573918,2.67553886,9.089363419,0,0,2022-08-31,Afternoon Ride,1,Garmin,Not using
6856,3.346889185,2457.420389,4155.93802,3.500571607,2.68214761,4.032281568,2.447355773,11.65986521,1,1,2022-07-11,Morning Ride,1,Other,Garmin
6857,4.807037895,1136.641114,3496.107622,5.238461787,3.907000274,4.768279905,2.774623519,9.594204769,0,0,2022-09-24,Afternoon Ride,0,Garmin,Garmin
6858,4.034428319,2215.807436,4223.88256,4.055804455,2.762260548,3.977706778,2.38864541,10.30374894,0,0,2022-06-23,Afternoon Ride,1,Garmin,Garmin
6859,2.201466493,3910.948145,4552.243086,2.041506419,2.244843265,2.014216828,2.41400951,8.573607538,0,1,2022-07-01,Night Ride,1,Other,Other
6860,3.166606258,3197.789759,3510.268829,3.099049487,3.167548253,3.536082891,2.880181932,10.05147626,1,0,2022-09-06,?????????? ???????????? - ???????????????? ???????????? - ?????????? ????????????,1,Other,Garmin
6861,3.588295584,2875.454603,4644.683871,3.310809592,2.595048895,3.913650113,2.473195552,10.38507721,1,0,2022-06-10,Afternoon Ride,0,Wahoo,Bryton
6862,3.664536632,2284.817174,4053.85511,3.851807667,3.29032678,3.71887143,2.889898649,10.91140632,0,1,2022-05-02,Night Ride,1,Bryton,Not using
6863,4.408324411,1546.362583,3230.756762,3.884495989,3.507922419,4.269663019,2.602409998,7.890526072,0,0,2022-06-20,2nd DAL2,1,Wahoo,Other
6864,4.588148371,2860.81846,4191.696172,3.391667583,2.850845331,4.120424743,2.961886154,10.23613375,0,0,2022-05-05,Morning Ride,1,Garmin,Garmin
6865,3.030954979,2158.507798,4538.386359,3.672671602,3.078143675,3.756369037,2.778517898,9.431513997,0,0,2022-08-26,Evening Ride?????????? ???? ???????? ?????? ,1,Other,Wahoo
6866,2.522919048,2745.871098,4486.097942,3.248219316,3.042914988,3.52868872,2.127719116,7.939618675,1,0,2022-06-18,Evening Ride,1,Garmin,Garmin
6867,1.995393561,3144.200281,4758.8469,2.304644267,2.278600011,3.238825347,1.618430049,7.934889426,1,1,2022-07-12,Night Ride,1,Wahoo,Wahoo
6868,3.532965548,2344.518653,4557.634039,3.869746599,3.617047395,3.946676974,2.606232971,11.92266426,1,0,2022-05-16,Night Ride,1,Bryton,Wahoo
6869,4.043121364,2258.369638,3788.902917,3.851846246,3.437385289,4.232801099,2.594643602,10.67162286,0,0,2022-10-25,Morning Ride,1,Garmin,Bryton
6870,3.834994974,2135.221825,4610.547096,3.31621501,2.957948041,3.764995441,3.172783259,8.501556834,1,0,2022-07-08,Night Ride,1,Garmin,Wahoo
6871,4.997908704,1174.762006,2887.999202,4.401652212,3.844873774,4.256133959,3.390231732,9.498940344,0,0,2022-05-27,????????+ ???????? ???????? ????????????,1,Other,Other
6872,2.777960711,3110.268459,5349.828116,2.360210241,2.72303874,3.035369614,2.366812159,10.83967949,1,1,2022-10-25,Evening Ride,1,Not using,Not using
6873,4.901849816,2178.606683,3869.196621,3.608893004,3.53303015,4.555735294,2.814452472,10.69863667,0,0,2022-08-07,Afternoon Ride,1,Bryton,Bryton
6874,4.464661955,2274.715704,4150.467452,4.703593565,3.61212582,4.856028936,2.566327067,5.049454789,1,1,2022-10-20,Afternoon Ride,0,Garmin,Garmin
6875,4.328586489,1615.42252,4157.776204,4.223779034,3.574728476,5.237840229,3.177766638,9.597948264,0,0,2022-07-27,?????????? ?????? 17 ??????????,1,Garmin,Garmin
6876,2.414394064,3039.971818,4873.386003,2.60993304,1.856646768,2.932324784,2.623123332,9.810582476,1,0,2022-10-18,Night Ride,0,Other,Garmin
6877,2.100702307,3200.186861,3979.549496,3.431366841,2.977988599,2.844222368,2.999114275,6.983987169,0,0,2022-05-25,Afternoon Ride,1,Not using,Not using
6878,3.079110789,3220.8277,4141.388626,3.012087845,2.992477035,3.655615738,3.037540401,7.267485818,1,1,2022-05-25,Evening Ride,1,Bryton,Garmin
6879,3.017584471,2691.559918,4787.969565,3.173861693,2.393748656,3.131839113,3.134822483,8.636752119,1,1,2022-08-06,Morning Ride,1,Bryton,Bryton
6880,2.453391397,2754.627292,4631.708981,2.807107023,2.197803582,2.883866361,2.544399764,11.53392403,1,1,2022-10-22,Night Ride. Hardcore riding and windy weather ,1,Wahoo,Wahoo
6881,2.661089946,2605.59655,4122.796586,2.578658061,3.055764646,3.182658471,2.119618795,7.16532138,0,1,2022-05-09,Morning Ride,0,Other,Bryton
6882,3.935602368,2310.344674,4401.97209,3.788711303,2.263932235,3.866338069,2.315086062,10.50809749,0,0,2022-07-11,Evening Ride,1,Bryton,Wahoo
6883,3.735009362,2221.052928,4449.216737,3.053242843,2.303425241,3.084731685,2.568072856,8.960140989,0,0,2022-05-28,Evening Ride,1,Bryton,Other
6884,2.657723636,3661.779607,4927.377196,2.756511551,2.207449781,3.498071717,2.744029719,9.223910348,1,1,2022-06-06,Night Ride,0,Bryton,Wahoo
6885,3.540443884,2798.564903,4027.911679,3.742923518,2.74715498,4.272222884,2.697138405,6.852550438,1,0,2022-07-04,Evening Ride,1,Wahoo,Wahoo
6886,2.766602842,2904.640292,4576.479612,2.971796727,2.679717123,3.323453964,2.566339771,8.215685247,0,1,2022-05-23,Afternoon Ride,1,Other,Garmin
6887,3.79398896,2152.273231,4492.793401,3.761518729,3.070667984,3.927005488,2.351526706,10.48942101,1,1,2022-09-27,Evening Ride,0,Wahoo,Wahoo
6888,3.291089447,2459.457815,3958.083188,3.927846971,4.165741337,4.351926286,2.59070945,7.633889854,1,0,2022-06-02,Morning Ride,1,Bryton,Wahoo
6889,3.548752318,2280.042405,3589.098315,3.573058527,3.382642831,3.384762148,2.719376388,9.536138525,0,1,2022-06-24,Afternoon Ride,1,Bryton,Garmin
6890,4.056417876,1760.462295,4322.539703,3.789278922,2.51866654,3.768029054,3.356484823,9.168868396,0,0,2022-10-22,Evening Ride,1,Wahoo,Garmin
6891,3.800627631,3091.667491,4270.025595,4.16131093,3.638283101,4.006937467,2.134644446,8.6111858,1,1,2022-09-26,Afternoon Ride,1,Not using,Not using
6892,4.085598905,2346.639262,4039.024157,3.612922582,3.337708539,3.679023092,2.579604966,12.70842754,0,0,2022-07-18,Night Ride,1,Garmin,Other
6893,4.811171055,1763.668204,3532.215396,4.038558546,3.945145025,4.721981951,3.046788611,8.46921272,0,0,2022-07-18,Afternoon Ride,1,Garmin,Garmin
6894,2.79672633,3000.821549,4983.272073,2.383493939,1.876202199,2.798573757,1.608311494,7.886426094,1,1,2022-06-27,Night Ride,1,Bryton,Wahoo
6895,1.85989879,2681.130584,5347.71842,2.266484662,1.69976185,2.175538325,2.369850275,7.845092999,1,0,2022-06-22,Night Ride,1,Garmin,Bryton
6896,2.977433128,2721.452469,4697.739148,2.639195197,2.552516179,2.759278151,1.970623523,8.340107544,0,0,2022-06-07,Afternoon Ride,1,Other,Wahoo
6897,3.938599211,2019.390816,3924.934101,4.162480709,3.414190129,3.999469283,2.889580357,12.61833207,0,0,2022-05-27,Evening Ride,1,Garmin,Garmin
6898,3.657971867,3420.540396,4319.5109,2.522966184,2.746764668,3.229201382,2.526823493,9.474134812,1,0,2022-08-01,Up to north,1,Garmin,Garmin
6899,3.662535795,2070.980459,4567.506362,3.871864147,3.172292093,4.021847713,2.78151119,8.732120966,1,0,2022-05-24,Night Ride,0,Garmin,Garmin
6900,5.411699339,2247.116152,2918.965295,3.659782719,3.527119897,4.054906918,3.265143754,9.399665887,0,0,2022-06-22,Afternoon Ride,1,Bryton,Not using
6901,4.428863454,2070.785159,4331.743982,4.448635033,3.602828995,4.748396585,3.209297077,9.90852919,1,0,2022-09-30,Trip1,1,Garmin,Not using
6902,3.066332492,2807.594755,4420.953974,3.197050252,2.495798923,2.94117813,2.751426357,8.934996013,0,0,2022-06-16,Evening Ride,0,Bryton,Wahoo
6903,4.150908522,2755.56133,4718.705201,3.586877334,3.106135534,4.379404114,1.931239694,8.721152606,1,1,2022-09-19,Night Ride,0,Wahoo,Wahoo
6904,4.337655947,1878.404284,3669.636528,4.441348654,3.57630012,4.271539362,3.110394686,8.121072267,0,0,2022-06-12,Morning Ride,1,Bryton,Bryton
6905,4.467892483,1891.932771,3816.583457,5.022076131,3.997939472,5.248274295,2.289283467,8.490551089,1,0,2022-09-13,???????? ???????????? ,1,Not using,Not using
6906,3.848377171,2663.287881,4720.589483,3.200846786,2.572440547,4.18364086,2.737417342,9.009007898,0,0,2022-08-06,Evening Ride,1,Garmin,Garmin
6907,2.678225971,3483.066928,4949.153902,3.172571958,3.244130602,4.222846768,2.305862522,7.139277341,1,1,2022-05-27,Evening Ride,1,Other,Garmin
6908,4.14507918,2491.054109,3671.212146,3.093612761,3.821111178,4.129255314,2.947956345,9.175870684,0,0,2022-09-14,Night Ride,0,Garmin,Wahoo
6909,3.025024617,2387.283987,4926.282311,3.219610855,3.251442055,3.391535061,2.149199156,10.39754092,0,0,2022-07-14,Afternoon Ride,1,Bryton,Bryton
6910,1.942474685,3332.603774,4598.728084,2.199060707,1.921006612,1.841348062,2.045092379,10.22407296,1,1,2022-05-02,Morning Ride,1,Other,Wahoo
6911,3.948369944,2207.890143,4024.905911,3.488442884,3.069276177,3.972173557,2.722525031,9.196397026,0,1,2022-08-20,Morning Ride,1,Bryton,Garmin
6912,3.417568266,2823.93504,4228.355134,3.410017757,3.279067751,4.02783031,2.822378629,9.997356526,0,1,2022-06-30,Afternoon Ride,0,Garmin,Other
6913,3.606847657,2285.608912,4041.642843,3.551837851,3.391878451,3.946097297,1.600439104,9.28406298,1,1,2022-09-10,Morning Ride,1,Bryton,Garmin
6914,3.835944659,2137.431413,4028.197945,4.080542119,3.586793098,3.744727188,2.811916703,10.94010537,0,0,2022-09-05,Evening Ride,1,Bryton,Garmin
6915,2.702180461,2332.156178,4526.012763,2.936579988,2.73182812,3.044927082,2.321253646,8.064252242,1,0,2022-10-17,Night Ride,1,Other,Wahoo
6916,3.25386625,2802.722798,4247.840871,3.925049597,3.550642111,4.014487374,2.59655505,10.48124444,1,0,2022-05-12,Night Ride,0,Bryton,Bryton
6917,4.621611117,1706.502454,3247.425217,4.105657567,3.426453559,4.919108145,2.887111358,9.352257054,0,0,2022-08-15,?????????? ????????,1,Wahoo,Bryton
6918,3.763731378,2055.931261,3452.106887,3.457515924,2.788933266,3.570716007,3.31823018,7.415408914,1,1,2022-10-07,Evening Ride,0,Other,Bryton
6919,2.964857103,2397.036785,4760.154743,3.293926101,2.709685362,3.635762106,2.251304787,9.54955308,0,0,2022-10-24,Morning Ride,0,Other,Garmin
6920,4.753800232,1705.960567,3537.467185,4.528232518,4.300684826,5.209075245,2.719684802,9.514800075,0,0,2022-05-11, thumbs up: medium-light skin tone ,1,Garmin,Wahoo
6921,3.965863458,2473.455507,4662.140934,3.168855986,2.948415436,4.013020174,2.334150049,12.18143204,0,1,2022-09-10,Morning Ride,0,Garmin,Garmin
6922,3.796019523,2112.988623,3712.542914,3.89097109,3.72700897,3.714191146,4.019455638,9.469643821,0,1,2022-10-17,Evening Ride,1,Bryton,Bryton
6923,3.196738722,2596.63487,3848.253984,3.720376618,3.064864942,3.654520016,2.887783111,7.461736005,1,1,2022-10-26,Night Ride,1,Garmin,Garmin
6924,5.007793898,2159.917311,3650.661622,4.220966552,3.318432279,4.406090866,2.966767857,11.81845506,1,1,2022-05-15,Evening time ,1,Wahoo,Garmin
6925,3.139363343,3306.042531,4299.477897,2.581761695,2.764450419,3.070987223,2.401903428,10.84350542,1,0,2022-05-27,Night Ride,1,Bryton,Not using
6926,3.015753426,2599.145151,4396.41726,3.215215665,2.262056244,3.084199525,2.550900645,10.24444701,1,1,2022-08-07,Night Ride,1,Bryton,Bryton
6927,3.352090805,2478.600399,4506.27454,3.893073401,2.916989591,3.676336415,2.337232729,9.523001668,0,0,2022-08-09,Night Ride,0,Garmin,Garmin
6928,3.307677826,2027.973361,3682.271612,3.511177183,2.743438574,3.079815883,2.66104794,7.308311684,0,1,2022-08-09,Night Ride,1,Other,Garmin
6929,2.689275624,2199.189717,4407.790688,3.689572082,2.521516772,3.189373843,2.814048711,9.877591914,0,1,2022-08-24,25-12-2017,0,Wahoo,Garmin
6930,5.111182719,1799.37975,3477.918397,4.275633383,3.508151466,4.901267629,2.504348655,10.15418174,0,0,2022-06-22,Night Ride,1,Garmin,Wahoo
6931,3.577715685,2458.517344,4790.365443,3.691426524,2.903818808,3.454806817,1.750429283,10.46577517,0,0,2022-05-01,Afternoon Ride,1,Bryton,Wahoo
6932,2.998255854,2513.188071,4375.506461,3.012505618,3.218164011,3.92632325,2.047791214,10.20307265,1,0,2022-10-24,Evening Ride,1,Not using,Not using
6933,4.127074442,2792.040954,3279.354178,2.815580031,2.669325319,2.976463367,2.767225805,9.218633657,0,1,2022-05-28,Afternoon Ride,1,Garmin,Wahoo
6934,3.755446602,2305.14494,3598.339531,3.149148951,3.035955825,3.249002942,2.579755278,8.541520237,1,1,2022-08-28,Afternoon Ride,0,Other,Wahoo
6935,4.434954854,1463.532983,4470.792707,4.105846396,3.372574009,5.005479771,2.831898158,13.09145854,0,0,2022-06-25,Night Ride,1,Wahoo,Wahoo
6936,4.052313303,1982.357376,4467.405954,3.186049755,2.950125737,4.248098488,2.617177459,9.698589824,0,0,2022-08-11,Evening Ride,1,Wahoo,Garmin
6937,4.791739043,1765.923181,3235.504778,4.629788753,3.76923958,4.825882193,3.237384358,8.993944562,0,1,2022-07-08,Morning Ride,1,Bryton,Other
6938,4.181087613,1286.801119,3709.467498,4.042033948,3.439833977,4.945053777,2.624227366,11.19746559,0,0,2022-08-01,Morning Ride,1,Wahoo,Wahoo
6939,3.517778146,2301.439156,4931.402293,3.409248422,2.788506611,3.929288672,2.392274839,7.552066006,0,0,2022-06-06,Night Ride,1,Bryton,Garmin
6940,3.026094566,2820.237766,4299.534753,2.778379392,2.45526736,3.24425013,1.914881745,11.66792698,1,1,2022-05-09,Evening Ride,1,Not using,Not using
6941,4.709563939,1561.294931,3744.09507,4.395922894,3.497228417,4.246939553,3.259700782,10.67381888,0,0,2022-09-08,Morning Ride,0,Other,Wahoo
6942,3.257835412,2711.462351,4278.835516,2.814370633,2.342490768,3.025767767,2.87193838,7.550278188,1,1,2022-06-16,Ride in the Rain with JC,1,Wahoo,Not using
6943,5.511678914,1251.970578,3678.219945,5.484602966,3.994159822,5.70701919,2.926677078,10.28710991,0,0,2022-06-18,???????????? ??????????,0,Garmin,Bryton
6944,3.621545312,2805.746181,4079.458399,3.553178501,2.867505872,4.002453714,2.430845117,9.230713611,0,0,2022-08-01,Night Ride,1,Wahoo,Bryton
6945,2.946352928,2278.843646,2939.041879,4.32326279,3.738774033,3.747275339,2.754279397,10.54536387,0,0,2022-06-18,Night Ride,1,Other,Wahoo
6946,0.850848577,3788.631782,4507.891815,2.065346052,2.470882406,1.543241244,1.81058853,6.777174072,1,1,2022-09-24,Night Ride,1,Wahoo,Wahoo
6947,3.424807203,2302.591177,4084.707134,3.750055397,3.137996637,4.012012858,2.860212765,6.486125742,0,0,2022-07-19,Night Ride,1,Garmin,Wahoo
6948,2.241565139,2543.601728,4910.730849,3.051998774,2.511032746,3.108693697,2.126034874,8.948733569,0,0,2022-07-19,Night Ride,1,Other,Garmin
6949,3.833591577,2852.113369,4026.177307,3.462128636,3.580709531,3.917402916,1.991743303,6.905064043,1,0,2022-05-09,Evening Ride,1,Bryton,Bryton
6950,3.653829343,2129.610918,4056.033899,3.619726078,2.938096554,3.381925012,2.131660121,10.74813398,0,1,2022-05-05,Morning Ride,1,Wahoo,Garmin
6951,3.865957195,2414.575736,4154.678912,3.413508034,3.15592439,3.67197922,3.058760489,10.83235181,0,1,2022-07-22,Night Ride,1,Garmin,Wahoo
6952,3.020871073,2218.01563,4316.464116,3.06789252,3.024485196,3.551371466,2.18053897,9.881744609,1,0,2022-07-02,Night Ride,0,Garmin,Garmin
6953,3.327588237,3084.29766,5559.97249,3.085654428,2.209853126,4.265549301,1.634258759,7.482317307,1,1,2022-08-18,Morning Ride,1,Garmin,Wahoo
6954,2.234711181,3199.243198,4777.712231,2.404836834,3.133701109,3.293290639,1.799965966,8.6564387,1,1,2022-09-07,Night Ride,1,Other,Garmin
6955,3.773853863,2035.961357,4075.699009,3.867059185,3.033359913,3.700955323,2.428375893,11.87700217,1,0,2022-07-24,Evening Ride,1,Not using,Not using
6956,3.251947552,2512.799248,4460.871518,3.110503668,2.883474698,4.175536557,2.724430486,9.506872107,0,1,2022-09-18,Mezo,1,Bryton,Bryton
6957,4.113606513,2341.125747,3927.477447,3.900442367,3.15110068,3.679666175,2.524911261,8.728954315,1,1,2022-06-20,Evening Ride,1,Bryton,Wahoo
6958,2.548662353,2729.879985,4964.992836,2.300098127,2.042686849,2.860226471,2.767694568,8.890761298,1,0,2022-08-29,Night Ride,1,Other,Garmin
6959,2.882169759,3227.313935,4613.247776,2.746536474,2.548247025,3.397645787,2.138145977,8.454013266,1,0,2022-09-22,Afternoon Ride,1,Other,Garmin
6960,3.143434452,2067.204083,3794.590212,3.916495987,3.031188803,3.589146256,2.347534117,9.209279103,0,1,2022-06-08,Evening Ride,1,Wahoo,Wahoo
6961,4.283080244,1905.236751,3746.656508,4.552184787,3.800742335,4.969251918,2.899369426,9.526527823,1,0,2022-05-25,Jeddah kornesh,1,Garmin,Wahoo
6962,4.25804642,2263.297434,4074.530185,3.733206986,3.961374285,5.638648393,2.850754439,6.453126551,1,1,2022-10-21,Night Ride,1,Garmin,Not using
6963,2.949551449,2196.594406,4018.903622,3.909693234,3.124260128,3.652174475,2.468696426,11.2729354,1,1,2022-09-27,Evening Ride,1,Wahoo,Wahoo
6964,2.801448598,2393.781169,4418.201792,2.847441847,2.862284634,2.633991751,2.015588722,10.28183911,0,0,2022-08-09,Evening Ride,1,Other,Garmin
6965,2.659916574,3236.631871,4928.352509,2.238959445,2.112748558,2.395634603,2.324989552,8.777209243,1,1,2022-09-04,Night Ride,1,Other,Bryton
6966,3.26482982,2519.213888,4716.568264,3.068529529,2.378930251,3.289076706,1.986855724,11.14298156,0,1,2022-07-20,Hosaam & hamad,1,Bryton,Not using
6967,4.939837618,1835.230206,2876.877765,4.231038932,3.988954235,5.726066731,3.431234667,10.1568567,0,0,2022-06-13,Evening Ride,1,Garmin,Bryton
6968,3.299258366,2949.362862,4408.536352,3.585328376,3.237922343,3.783728009,2.719521573,7.931819212,1,0,2022-07-27,Night Ride,1,Bryton,Garmin
6969,4.902306103,2077.911147,3520.479587,3.930239056,3.311061884,5.287421256,2.927012294,8.434179437,0,0,2022-06-01,Evening Ride,1,Bryton,Wahoo
6970,2.460864569,2533.111021,4595.572038,4.241449336,3.306626584,3.563646734,2.056954206,8.520668639,1,1,2022-07-22,First Friday session,1,Bryton,Other
6971,3.937853059,2344.837003,4550.118626,2.973268674,3.065956488,3.966413264,2.119309334,9.735481796,1,1,2022-05-01,Medd ride ,0,Bryton,Bryton
6972,3.68035547,2819.607638,3580.12046,2.927892221,3.060153122,3.55305708,3.256419053,8.919412898,1,0,2022-08-01,Evening Ride,0,Bryton,Not using
6973,3.790790025,2662.604185,3722.646823,3.459267476,2.827167952,3.294277718,2.959875042,10.27456635,0,0,2022-10-28,Night Ride,1,Garmin,Wahoo
6974,1.872095292,3600.158436,4286.212332,3.129462144,2.650896843,3.060467892,2.887336565,6.949069402,1,0,2022-08-16,Evening Ride,1,Bryton,Wahoo
6975,4.121187201,2611.830541,4356.392091,3.578451418,3.232101654,4.278349679,2.273733126,8.146374324,1,0,2022-07-14,Afternoon Ride,0,Other,Wahoo
